Scenario,Year,Food.crops,Fodder.crops,GF.milk,GF.redMeat,Fuel,Softwood,Hardwood,Biodiversity,Carbon,Recreation,Flood.reg,Employment,Ldiversity,Sus.Prod
SSP3,2058,18318.238882303,11414.8925835563,12992.8191985991,18790.051890713,808.819167786772,4674.63667239655,1696.19223133835,14498.7603846819,14870.9619965277,34851.3273451985,29816.6990783953,45035.8897552692,11336.2510651331,3064.61196500345
SSP3,2059,18329.6262774646,11305.2286774898,12706.0301609614,18325.99839871,805.873518334725,4657.61204980991,1690.01484668775,13856.3262509472,14212.0357629511,34724.4018196541,29708.1092444242,44871.8729361395,10833.9464228096,2928.82026406093
SSP3,2060,18329.1748502409,11197.1979841234,12417.2363207075,17865.318421334,802.92786878816,4640.58742722328,1683.83746105797,13218.2025832277,13557.5306449511,34597.476303889,29599.5194006512,44707.8561170098,10335.0120354892,2793.93966897433
SSP3,2061,18196.9889630033,11328.1740888099,12599.4783187615,18068.5922199355,799.54410869466,4621.03070852181,1676.74130383234,12577.4975291887,12900.3778933071,34451.6729648715,29474.7788419968,44519.4448529254,9834.05932652625,2658.5134462768
SSP3,2062,18061.5695474018,11459.3755058288,12783.080829339,18272.4439477957,796.16034860116,4601.47398982034,1669.6451475859,11941.7440559879,12248.3038112152,34305.8696356334,29350.0382833424,44331.0335791983,9336.97813961535,2524.13384030048
SSP3,2063,17915.4289332571,11591.2571851621,12967.8235784303,18476.4797187763,792.776588602178,4581.91727111887,1662.54899036028,11310.9421538465,11601.3084182239,34160.0663063952,29225.2977148861,44142.6223151138,8843.76847278407,2390.80085021187
SSP3,2064,17766.5899368866,11722.6514263617,13152.9955861471,18679.8234137457,789.392828508678,4562.3605524174,1655.45283411383,10685.0918129858,10959.391704559,34014.2629673778,29100.5571562318,43954.2110413867,8354.43032504621,2258.51447684449
SSP3,2065,17527.5081811198,11798.9227645432,13231.5724352755,18734.0234873871,786.009068415178,4542.80383371593,1648.35667688821,10064.1930431844,10322.5536799948,33868.4596381396,28975.8165975774,43765.7997676596,7868.96369738798,2127.27471936481
SSP3,2066,17430.0122746232,11679.5376793522,12922.9283028413,18262.9697000169,782.359864813162,4521.71296220311,1640.70385357745,9445.04128242856,9687.50750418651,33711.2185747985,28841.2905979475,43562.6083365207,7384.86301196016,1996.40422765946
SSP3,2067,17163.9299759981,11459.6317615569,12570.6967202715,17786.7932765231,778.710661305664,4500.62209166657,1633.05102928751,8831.22952057987,9057.93841363153,33553.9775016781,28706.7646081195,43359.4168957392,6904.93755259953,1866.66245554257
SSP3,2068,17159.084624288,11338.0477063976,12264.1607295959,17312.5797712197,775.061457703648,4479.53122015374,1625.39820499757,8222.75776057196,8433.84641028473,33396.736438337,28572.2386084896,43156.2254549576,6429.18731930611,1738.04940218062
SSP3,2069,17073.5131426942,11218.3960445768,11961.9802841416,16846.8919201299,771.412254101632,4458.4403496172,1617.74538168682,7619.62600338273,7815.23149316869,33239.4953749959,28437.7126088597,42953.0340238187,5957.61231306608,1610.56506924065
SSP3,2070,16937.2115729607,11147.6884641085,11759.2827951593,16519.5253834893,767.763050594134,4437.34947810438,1610.09255739688,7021.83424901218,7202.09366423825,33082.2543116548,28303.1866190317,42749.8425830372,5490.21253289325,1484.20945588915
SSP3,2071,16819.9878891572,11255.0888873299,11915.5099103234,16684.8680604617,763.894791671391,4414.99255853414,1601.98034779861,6986.45579108892,7165.8069966418,32915.5743366876,28160.5852619612,42534.4539245996,5462.55092116976,1476.73148929936
SSP3,2072,16702.2947051994,11359.0115914804,12068.75195459,16844.7883530548,760.026532843167,4392.63563994018,1593.86813820034,6951.07733316567,7129.52032904535,32748.8943617203,28017.9839048906,42319.0652565193,5434.88930944627,1469.25352270957
SSP3,2073,16585.0320259813,11459.1116421768,12218.5788068821,16998.5000473746,756.158274014943,4370.27872036994,1585.75592860207,6915.69887524242,7093.2336614489,32582.2143965323,27875.38254782,42103.6765980817,5407.22769772278,1461.77555611978
SSP3,2074,16462.3181316919,11556.6686188281,12366.0649752741,17147.3480376566,752.2900150922,4347.92180177598,1577.6437190038,6880.32041829704,7056.94699287503,32415.5344215651,27732.7811907494,41888.2879300014,5379.56608599929,1454.29758952998
SSP3,2075,16367.258110421,11567.9133233146,12465.3305939478,17287.723945549,748.421756263975,4325.56488220574,1569.53150940554,6844.94196037379,7020.66032527858,32248.8544465978,27590.1798336789,41672.8992619211,5351.904475262,1446.81962294019
SSP3,2076,16120.1744608209,11259.1106405363,12043.4159276894,16774.8018393637,744.28032259411,4301.62912634934,1560.84641846417,6807.06509083442,6981.81110902415,32070.4036053378,27437.5080249776,41442.2999400414,5322.28941169149,1438.81356606728
SSP3,2077,15932.3063479254,11108.7102415925,11706.1875722012,16267.9268079292,740.138888829725,4277.69337146923,1552.16132850198,6769.18822129505,6942.9618917923,31891.9527640778,27284.8362260782,41211.7006181616,5292.67434812098,1430.80750836084
SSP3,2078,15758.2934110967,10956.1609227782,11365.9572650217,15759.6401507556,735.997455159859,4253.75761561283,1543.47623756062,6731.31135175567,6904.11267456045,31713.5019228178,27132.164417377,40981.1012962818,5263.05928553666,1422.8014506544
SSP3,2079,15585.4930317079,10934.2210800985,11289.2628763612,15609.7009363761,731.856021395475,4229.82185975644,1534.79114759843,6693.43448123843,6865.2634573286,31535.0510815577,26979.4926086757,40750.501974402,5233.44422196616,1414.79539378149
SSP3,2080,15424.4248434483,10938.4921859043,11268.173919592,15535.3181181417,727.714587725609,4205.88610487632,1526.10605665707,6655.55761169906,6826.41424009674,31356.6002402977,26826.8208097764,40519.9026525222,5203.82915938184,1406.78933607505
SSP3,2081,15034.2436806209,10729.9195836675,10891.4665813473,15012.6963277086,723.333481783669,4180.56514372799,1516.91834461537,6615.48873907254,6785.31674813867,31167.8221251261,26665.3136119533,40275.9581354759,5172.50021881497,1398.31995367048
SSP3,2082,14674.9839206273,10723.1749661149,10856.2391554086,14921.1655331965,718.952375747211,4155.24418257967,1507.73063159449,6575.41986644603,6744.21925715802,30979.0440099544,26503.8064043284,40032.013608787,5141.17127824809,1389.85057126591
SSP3,2083,14383.2065610047,10718.8715652519,10827.5286074242,14838.471251848,714.571269805272,4129.92322143134,1498.54291955279,6535.35099381951,6703.12176519995,30790.2658947828,26342.2992065053,39788.0690917408,5109.84233768122,1381.38118886134
SSP3,2084,14355.1541562021,10712.3578983915,10797.2964041371,14753.9792024391,710.190163863333,4104.60226028301,1489.35520653191,6495.282121193,6662.02427324187,30601.4877796111,26180.7920086823,39544.1245650518,5078.51339711434,1372.91180645677
SSP3,2085,14359.3842748328,10593.5323528255,10539.6458261345,14367.8129186191,705.809057826875,4079.28129913469,1480.16749449021,6455.21324856649,6620.92678226123,30412.7096644394,26019.2848108593,39300.1800480056,5047.18445654746,1364.44242405219
SSP3,2086,13836.9569977653,10489.5303737227,10520.0063016159,14435.4574326207,701.232090658104,4052.82834230591,1470.56903703899,6413.35306130529,6577.99199023261,30215.4920537697,25850.5572875611,39045.3297638959,5014.45492780804,1355.59441040678
SSP3,2087,13628.4865168218,10425.48759519,10558.0141551658,14503.9076499247,696.655123489332,4026.37538547714,1460.97058056695,6371.49287404409,6535.05719918141,30018.2744430999,25681.8297642629,38790.4794894288,4981.7254000548,1346.74639676137
SSP3,2088,13408.1406426139,10470.1762113924,10642.1538460622,14572.1766426655,692.078156320561,3999.92242864836,1451.37212311573,6329.6326867829,6492.12240813022,29821.0568422094,25513.1022507666,38535.6292149617,4948.99587131537,1337.89838311597
SSP3,2089,13206.6226277544,10512.7465421688,10724.8558592446,14636.57499657,687.50118915179,3973.46947181959,1441.77366566451,6287.77250049958,6449.18761707903,29623.8392315396,25344.3747274684,38280.7789308519,4916.26634257595,1329.05036863703
SSP3,2090,13006.2259363268,10552.9384892101,10804.8221857031,14697.2701608644,682.924221983019,3947.01651499082,1432.17520821329,6245.91231323838,6406.2528250504,29426.6216208699,25175.6472041702,38025.9286563848,4883.53681482271,1320.20235499162
SSP3,2091,13095.56245079,10586.9142218336,10886.0257231805,14744.6745683074,678.166856348186,3919.5209294312,1422.19843391012,6202.40223073879,6361.62578403712,29221.6307986402,25000.2693865091,37761.0336076297,4849.51727084286,1311.00560274736
SSP3,2092,13086.8505544911,10616.929354283,10951.2511338141,14787.2885349576,673.409490618833,3892.02534484786,1412.22165862777,6158.89214921707,6316.99874302384,29016.6399764105,24824.891568848,37496.1385492319,4815.49772784921,1301.80884966957
SSP3,2093,13064.8531223495,10645.2320183894,11015.4199734278,14828.103050109,668.652124984,3864.52976026453,1402.2448843246,6115.38206769536,6272.37170298798,28811.6491444016,24649.5137511869,37231.2435004768,4781.47818386936,1292.61209659177
SSP3,2094,13041.9947869829,10671.4119655507,11076.8078815261,14864.899851614,663.894759349166,3837.03417568119,1392.26810904224,6071.87198617364,6227.7446619747,28606.6583221719,24474.1359335258,36966.3484517217,4747.45863988951,1283.41534351398
SSP3,2095,13017.7597019408,10695.563329342,11136.7416478068,14899.2898747147,659.137393619814,3809.53859109786,1382.29133473907,6028.36190367405,6183.11762096141,28401.6674999422,24298.7581158647,36701.4533933239,4713.43909689586,1274.21859043619
SSP3,2096,12860.6518423868,10581.8587371521,11136.6862958582,14923.8661245332,654.179012567571,3780.88122054916,1371.89300583358,5983.01336804485,6136.60493049305,28188.0150940879,24115.9699721596,36425.3655927703,4677.98210775688,1264.63324218141
SSP3,2097,12743.3474920718,10465.0365568127,11115.2205252719,14944.4876213067,649.22063142081,3752.22385097675,1361.4946769281,5937.66483241565,6090.09223904726,27974.3626784543,23933.1818186526,36149.2777922168,4642.52511861789,1255.04789392663
SSP3,2098,12689.5299658948,10382.2520055429,11110.1604637041,14963.5402399426,644.262250274049,3723.56648042806,1351.09634900179,5892.31629580857,6043.57954857889,27760.7102725999,23750.3936749475,35873.1899916632,4607.06812947891,1245.46254650537
SSP3,2099,12468.9332150691,10397.8792892974,11160.0790061569,14984.8280801666,639.303869221806,3694.90911085565,1340.6980200963,5846.96776017937,5997.06685811053,27547.0578667456,23567.6055312424,35597.1021911096,4571.61114033993,1235.87719825059
SSP3,2100,12314.802433728,10412.3304826472,11208.3887469354,15003.7413581901,634.345488075044,3666.25174030695,1330.29969119081,5801.61922357229,5950.55416764217,27333.4054608913,23384.8173777354,35321.0143905561,4536.15415120095,1226.29184999581
