Year,Food.crops,Fodder.crops,GF.redMeat,Fuel,Softwood,Hardwood,Biodiversity,Carbon,Recreation,Flood.reg,Employment,Ldiversity,GF.milk
2058,82.739353927744,26.105939998056,611.434340789159,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,407.085745315753
2059,82.790788193984,26.574074813376,496.300961601817,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,331.32026966836
2060,82.788749198912,27.009431278848,385.88608288221,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,258.246208364214
2061,82.191695368192,27.414948995664,379.446861491608,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,254.765059927294
2062,81.580036423488,27.821577867864,372.990782692897,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,251.245127621264
2063,80.919952213376,28.230302151336,366.479570768543,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,247.661378339872
2064,80.2476800544,28.636777384584,360.126456193097,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,244.156105529182
2065,79.167801642816,29.034506173392,332.133607521083,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,225.86756749368
2066,78.727434643712,29.346748040592,234.236791589985,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,159.589863044143
2067,77.525600894656,29.075008341576,185.088975515802,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,125.951370041945
2068,77.50371553216,29.48307741804,74.236071002257,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,50.635101170185
2069,77.117208474688,29.87674375176,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2070,76.501564987584,30.25948699512,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2071,75.972092053056,30.625967296824,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2072,75.440498490944,30.984659980392,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2073,74.910849402048,31.335342638592,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2074,74.356578443776,31.676617141152,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2075,73.927213739136,31.369618781904,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2076,72.811192615488,30.453235876392,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2077,71.962634716352,30.748547625408,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2078,71.1766575568,31.03402277772,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2079,70.396157211712,31.308824302536,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2080,69.66864851264,31.578933775512,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2081,67.906288177024,31.466888905512,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2082,66.283592889664,31.69480385568,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2083,64.96570034752,31.917877677024,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2084,64.8389939648,32.149706727984,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2085,64.858100434304,32.376386175264,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2086,62.49841426976,30.834939374976,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2087,61.556800099136,30.291023812152,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2088,60.561547501824,30.48098544696,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2089,59.651336069632,30.67956373596,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2090,58.746189406016,30.864519988512,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2091,59.149702300416,31.216778422728,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2092,59.110352620416,31.356206889576,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2093,59.010995194816,31.489974676824,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2094,58.907749235904,31.615290063312,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2095,58.798284829504,31.73576434356,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2096,58.088664061184,31.084629050088,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2097,57.558826754816,30.184296909552,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2098,57.315745129088,29.554541798544,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2099,56.319359343616,29.651384068272,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
2100,55.623185383424,29.745502459176,0,0.025,166.404,75.283,1435.015,1502.984,1329.516,1239.574,1228.717,1315.761,0
