Year,Food.crops,Fodder.crops,GF.redMeat,Fuel,Softwood,Hardwood,Biodiversity,Carbon,Recreation,Flood.reg,Employment,Ldiversity,GF.milk
7610.754,8545.57604130914,4437.3862912123,3477.80259881146,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,3035.75738650345
7610.754,8554.48047888481,4534.57951629524,3384.96150414716,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,2967.21121688294
7610.754,8562.00685245521,4631.93365760543,3295.92696039501,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,2901.31730316333
7610.754,8567.75097009691,4728.79479262574,3212.93569988319,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,2839.99323082085
7610.754,8571.91266737768,4826.87816374011,3134.73886436003,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,2782.28996549442
7610.754,8543.87629356455,4739.19810673312,3330.27609623977,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,2954.83524548583
7610.754,8525.69232240231,4786.07475917394,3329.2525373987,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,2962.35970483615
7610.754,8505.98199169311,4835.11942756135,3332.50832185634,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,2973.65669559216
7610.754,8485.63493008276,4896.04446157919,3325.5837341628,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,2976.4910220169
7610.754,8463.44203991555,4947.87870998336,3340.20196577851,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,2997.70919485488
7610.754,8433.73274626567,5041.47966785138,3281.46268036243,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,2956.23680848616
7610.754,8399.25268952467,5131.22835554468,3237.04783670933,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,2926.89017453069
7610.754,8364.2754450571,5214.53343502617,3209.20511925231,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,2911.66081222582
7610.754,8316.33373018502,5251.46295796846,3256.92625436208,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,2961.42707158385
7610.754,8266.0632311395,5265.98466747553,3343.94676823124,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,3045.27723452161
7610.754,8200.1738742384,5345.52332552347,3324.50275272673,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,3037.73129229422
7610.754,8132.18396445479,5429.43618296728,3302.59814502694,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,3028.07256564187
7610.754,8064.09404936363,5515.37021497819,3199.88640431725,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,2943.52491901403
7610.754,7990.79142230732,5603.11169528643,2851.96366073403,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,2630.85533088793
7610.754,7917.53783133902,5692.16373184788,2493.90256664922,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,2306.92061199192
7610.754,7865.62631673753,5784.35458670381,2327.05719481811,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,2159.19375236432
7610.754,7750.34317398718,5823.61879214893,2033.37533678613,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,1889.23621939953
7610.754,7621.37960959277,5657.09269565472,2121.86715093222,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,1964.13621373533
7610.754,7626.11738006531,5758.53635347841,1722.3185502466,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,1598.57756624572
7610.754,7625.9295618781,5852.87702387798,1339.14461234361,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,1246.00464581378
7610.754,7570.93307380723,5940.75171116866,1316.79851328633,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,1229.20855361694
7610.754,7514.5912631948,6028.86718308564,1294.39391378488,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,1212.22533425413
7610.754,7453.788850549,6117.43672544796,1271.79798520616,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,1194.93420621654
7610.754,7391.8637679699,6205.51890418365,1249.75070355308,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,1178.02171702791
7610.754,7292.39280383749,6291.70575001969,1152.6068205623,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,1089.78187992936
7610.754,7251.82922788015,6359.36779116229,812.874450219885,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,770.000504701861
7610.754,7141.12457774263,6300.48246979338,642.316256950482,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,607.699114782515
7610.754,7139.10864883386,6388.91003041594,257.622233436637,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,244.307832044995
7610.754,7103.506279865,6474.21655227183,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,7046.79744064091,6557.15606743521,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,6998.02603942153,6636.57144332382,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,6949.05930058997,6714.29926160381,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,6900.27167324306,6790.29132717754,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,6849.2160488149,6864.24466866952,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,6809.66592847096,6797.71888274458,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,6706.8657465518,6599.14097129681,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,6628.70243534584,6663.13429765946,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,6556.30363099155,6724.99605782039,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,6484.4093130769,6784.54486927506,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,6417.39622073694,6843.07692468902,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,6255.0597207644,6818.79707819777,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,6105.58820342009,6868.18568477244,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,5984.19301634742,6916.52523069229,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,5972.5216967658,6966.76201323772,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,5974.28165318528,7015.88288938921,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,5756.92361053971,6681.85517633621,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,5670.18859631221,6563.99001776564,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,5578.5127795277,6605.15423467593,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,5494.67036935147,6648.18565925981,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,5411.29449078469,6688.2652222024,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,5448.46332036334,6764.5987545454,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,5444.83869877084,6794.81255881488,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,5435.68657681699,6823.79970780132,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,5426.17626994763,6850.95524242705,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,5416.09316251073,6877.06172129186,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,5350.72778319026,6735.96231200578,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,5301.92281854574,6540.86256167047,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,5279.53181284115,6404.3961850987,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,5187.75161456554,6425.38166567323,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
7610.754,5123.6248626263,6445.77688843668,0,284.135,424.737,1074.832,7596.932,7724.278,6888.52,4776.289,15994.747,5802.092,0
